id,lat,lon,user,uid,version,changeset,timestamp
307423561,35.6737444,139.7123303,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423563,35.6738155,139.7125499,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423564,35.6738219,139.7119359,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423565,35.6738445,139.712136,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423566,35.6744065,139.7123072,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423567,35.6739693,139.7121794,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423568,35.6738983,139.7125545,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423570,35.6739287,139.7118426,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423571,35.6741745,139.7120074,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423572,35.6740562,139.7119666,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423577,35.673671,139.7108012,higa4,162590,4,6849972,2011-01-03T13:54:46Z
307423580,35.6733493,139.7106343,higa4,162590,4,6849972,2011-01-03T13:54:48Z
307423584,35.6730509,139.7103653,higa4,162590,4,6849972,2011-01-03T13:54:50Z
307423593,35.6736656,139.7111335,ikiya,69966,4,10032656,2011-12-04T12:39:15Z
307423595,35.6732544,139.7109199,ikiya,69966,4,10032656,2011-12-04T12:39:16Z
307423598,35.6742335,139.7115538,ikiya,69966,4,10032656,2011-12-04T12:39:16Z
307423599,35.6742479,139.7108672,mova55,4394726,5,52776413,2017-10-10T01:58:47Z
307423600,35.6745966,139.7104643,higa4,162590,4,6849972,2011-01-03T13:54:51Z
307423601,35.6748911,139.71091,ikiya,69966,4,10032656,2011-12-04T12:39:16Z
307423602,35.6743234,139.7101749,higa4,162590,4,6849972,2011-01-03T13:54:41Z
307423604,35.6744408,139.7101293,higa4,162590,4,6849972,2011-01-03T13:54:46Z
307423607,35.6751118,139.7097646,yoshitk,1003241,5,16039953,2013-05-09T00:26:40Z
307423608,35.6749743,139.7102661,higa4,162590,4,6849972,2011-01-03T13:54:47Z
307423610,35.674792,139.7103755,higa4,162590,4,6849972,2011-01-03T13:54:48Z
307423611,35.6746688,139.7100185,higa4,162590,4,6849972,2011-01-03T13:54:39Z
307423612,35.6748558,139.7099174,higa4,162590,4,6849972,2011-01-03T13:54:45Z
307423618,35.6742021,139.7093785,higa4,162590,4,6849972,2011-01-03T13:54:49Z
307423619,35.6746216,139.7094405,higa4,162590,4,6849972,2011-01-03T13:54:45Z
307423620,35.6747142,139.7094019,higa4,162590,4,6849972,2011-01-03T13:54:44Z
307423622,35.6744735,139.7094265,higa4,162590,4,6849972,2011-01-03T13:54:44Z
307423626,35.673488,139.7097058,ikiya,69966,5,10032656,2011-12-04T12:39:16Z
307423630,35.67376,139.7099058,higa4,162590,4,6849972,2011-01-03T13:54:50Z
307423631,35.6742574,139.7098511,higa4,162590,4,6849972,2011-01-03T13:54:46Z
307423632,35.6736455,139.7102038,mova55,4394726,5,52776413,2017-10-10T01:58:48Z
307423634,35.6751551,139.7120988,ikiya,69966,3,10032656,2011-12-04T12:39:16Z
307423636,35.6748147,139.7117808,ikiya,69966,3,10032656,2011-12-04T12:39:16Z
307423637,35.6749587,139.7120594,ikiya,69966,3,10032656,2011-12-04T12:39:16Z
307423638,35.6749916,139.7118749,ikiya,69966,3,10032656,2011-12-04T12:39:16Z
307423639,35.6746489,139.711689,ikiya,69966,3,10032656,2011-12-04T12:39:16Z
307423640,35.675125,139.7126532,yoshitk,1003241,3,16081029,2013-05-11T14:50:42Z
307423641,35.6744633,139.7116004,ikiya,69966,4,10032656,2011-12-04T12:39:16Z
307423642,35.6747699,139.7085004,higa4,162590,4,6849972,2011-01-03T13:54:48Z
307423643,35.6747558,139.7084286,higa4,162590,4,6849972,2011-01-03T13:54:49Z
307423644,35.6744924,139.7071091,futurumspes,651065,6,17056700,2013-07-23T04:16:51Z
307423645,35.6748921,139.7084908,higa4,162590,4,6849972,2011-01-03T13:54:43Z
307423646,35.6729143,139.7093894,mova55,4394726,5,52776413,2017-10-10T01:58:48Z
307423647,35.6730239,139.7089436,higa4,162590,4,6849972,2011-01-03T13:54:50Z
307423648,35.6731979,139.7090361,higa4,162590,4,6849972,2011-01-03T13:54:45Z
307423649,35.6732198,139.7089844,higa4,162590,4,6849972,2011-01-03T13:54:42Z
307423650,35.6735766,139.7091234,higa4,162590,4,6849972,2011-01-03T13:54:53Z
307439405,35.6717741,139.7095793,ikiya,69966,5,10033408,2011-12-04T13:58:54Z
307439406,35.6715328,139.7092531,ikiya,69966,5,10022749,2011-12-03T08:55:50Z
307439407,35.6720413,139.7089936,ikiya,69966,5,10033408,2011-12-04T13:58:54Z
307439408,35.6717198,139.7098175,ikiya,69966,5,10033408,2011-12-04T13:58:54Z
307439410,35.6716929,139.7101423,ikiya,69966,5,10033792,2011-12-04T14:44:04Z
307439411,35.6715702,139.7106997,ikiya,69966,5,10033792,2011-12-04T14:44:04Z
307439413,35.6709743,139.7112908,ikiya,69966,7,10033177,2011-12-04T13:39:07Z
307439418,35.670807,139.7114971,ikiya,69966,5,10033177,2011-12-04T13:39:07Z
307439440,35.6703028,139.7135498,ikiya,69966,4,10021542,2011-12-03T02:38:27Z
307555783,35.6741938,139.7075739,joelheethaar,161485,2,2714654,2009-10-02T17:31:19Z
307555784,35.6738544,139.7077284,joelheethaar,161485,2,2714654,2009-10-02T17:31:20Z
307555785,35.6738927,139.7078389,joelheethaar,161485,2,2714654,2009-10-02T17:31:21Z
307555786,35.6742015,139.707977,joelheethaar,161485,2,2714654,2009-10-02T17:31:20Z
307555787,35.6743343,139.7079208,joelheethaar,161485,2,2714654,2009-10-02T17:31:20Z
307666695,35.6367297,139.6630732,futurumspes,651065,2,11530884,2012-05-07T19:37:52Z
307666696,35.6364884,139.6631991,futurumspes,651065,2,11530884,2012-05-07T19:37:52Z
307666699,35.6366678,139.6630137,futurumspes,651065,4,16944592,2013-07-14T06:40:22Z
307666700,35.6379664,139.6623365,futongrab,284569,3,12513071,2012-07-27T15:54:41Z
307666702,35.6385691,139.6619595,futurumspes,651065,2,12146018,2012-07-08T05:00:16Z
307666703,35.6395109,139.6615396,futurumspes,651065,2,12146018,2012-07-08T05:00:16Z
307666704,35.6395553,139.6615963,Yamane,659679,2,11340180,2012-04-18T05:39:15Z
307666705,35.6408839,139.6613019,Yamane,659679,3,11340180,2012-04-18T05:39:15Z
307666706,35.6391314,139.6616493,futurumspes,651065,2,12146018,2012-07-08T05:00:15Z
307666707,35.6404653,139.661156,futurumspes,651065,3,12146018,2012-07-08T05:00:16Z
307666708,35.6438945,139.6607372,Yamane,659679,3,11340180,2012-04-18T05:39:14Z
307666709,35.6439169,139.6608104,Yamane,659679,3,11340180,2012-04-18T05:39:16Z
307666711,35.6482945,139.6604956,kiri371,427048,5,7754647,2011-04-03T14:15:24Z
307668866,35.6600436,139.641946,nyuriks,339581,10,52337373,2017-09-24T19:31:02Z
307668867,35.6605643,139.6419684,U20,1687166,7,48388477,2017-05-04T09:15:58Z
307668868,35.6546353,139.6462936,U20,1687166,6,48388477,2017-05-04T09:15:58Z
307668869,35.6549189,139.6461288,U20,1687166,6,48388477,2017-05-04T09:15:58Z
307668870,35.6552522,139.6458805,U20,1687166,6,48388477,2017-05-04T09:15:58Z
307668871,35.6566824,139.6443309,U20,1687166,6,48388477,2017-05-04T09:15:58Z
307668888,35.6578469,139.6430334,U20,1687166,6,48388477,2017-05-04T09:15:58Z
307668902,35.6582801,139.6425856,U20,1687166,5,48388477,2017-05-04T09:15:58Z
307668927,35.658668,139.642289,etajin,2480327,4,34197578,2015-09-23T05:26:00Z
307668944,35.65911,139.6420729,U20,1687166,6,48388477,2017-05-04T09:15:58Z
307668957,35.6594067,139.641986,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307668984,35.6596643,139.6419483,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307668999,35.6613265,139.6420042,U20,1687166,7,48388477,2017-05-04T09:15:59Z
307669000,35.663068,139.6420897,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307669001,35.6652687,139.6421932,U20,1687166,5,48388477,2017-05-04T09:15:59Z
307669002,35.6648356,139.6421759,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307669003,35.6654888,139.6421341,U20,1687166,5,48388477,2017-05-04T09:15:59Z
307669004,35.6656577,139.6420491,U20,1687166,5,48388477,2017-05-04T09:15:59Z
307669005,35.6658124,139.6419016,U20,1687166,5,48388477,2017-05-04T09:15:59Z
307669013,35.6659979,139.6416308,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307669014,35.6660868,139.6413838,nyuriks,339581,8,52337476,2017-09-24T19:34:20Z
307669015,35.6660704,139.6414893,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307669016,35.6439433,139.6552794,nyuriks,339581,13,52337373,2017-09-24T19:31:02Z
307669017,35.643853,139.6546114,U20,1687166,8,48388477,2017-05-04T09:15:59Z
307669023,35.6479415,139.6449963,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307669024,35.6434882,139.6506622,nyuriks,339581,10,52337373,2017-09-24T19:31:02Z
307669028,35.6513674,139.6459446,U20,1687166,5,48388477,2017-05-04T09:15:59Z
307669029,35.6536889,139.6464966,U20,1687166,7,48388477,2017-05-04T09:15:59Z
307669032,35.6457734,139.6591472,etajin,2480327,6,34197578,2015-09-23T05:26:01Z
307669034,35.6431968,139.6475767,etajin,2480327,5,34197578,2015-09-23T05:26:01Z
307669035,35.643332,139.6490275,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307669036,35.643457,139.6503471,U20,1687166,7,48388477,2017-05-04T09:15:59Z
307669037,35.6432321,139.6478864,etajin,2480327,5,34197578,2015-09-23T05:26:01Z
307669038,35.6432015,139.6469435,U20,1687166,8,48388477,2017-05-04T09:15:59Z
307669042,35.6449395,139.6653777,etajin,2480327,5,34197578,2015-09-23T05:26:01Z
307669054,35.6433336,139.6466112,etajin,2480327,6,34197578,2015-09-23T05:26:02Z
307669055,35.6431787,139.6473365,etajin,2480327,7,34197578,2015-09-23T05:26:02Z
307669056,35.6462589,139.6447666,U20,1687166,6,48388477,2017-05-04T09:15:59Z
307669057,35.6455028,139.6451593,U20,1687166,5,48388477,2017-05-04T09:15:59Z
307669058,35.6445963,139.6662174,nyuriks,339581,8,52337373,2017-09-24T19:31:03Z
307669059,35.6467716,139.6447073,U20,1687166,7,48388477,2017-05-04T09:16:00Z
307669060,35.6478437,139.6449664,nyuriks,339581,9,52337373,2017-09-24T19:31:03Z
307669061,35.6461485,139.6618483,U20,1687166,5,48388477,2017-05-04T09:16:00Z
307669062,35.6438315,139.6461537,U20,1687166,5,48388477,2017-05-04T09:16:00Z
307669064,35.64545,139.664088,etajin,2480327,4,34197578,2015-09-23T05:26:02Z
307669070,35.6456909,139.6634639,U20,1687166,5,48388477,2017-05-04T09:16:00Z
307669076,35.6459287,139.6628397,U20,1687166,5,48388477,2017-05-04T09:16:00Z
307669083,35.6460725,139.6623724,U20,1687166,5,48388477,2017-05-04T09:16:00Z
307669089,35.6461566,139.6613478,U20,1687166,5,48388477,2017-05-04T09:16:00Z
307669094,35.654481,139.6463494,U20,1687166,6,48388477,2017-05-04T09:16:00Z
307669095,35.6543558,139.6463996,U20,1687166,6,48388477,2017-05-04T09:16:00Z
307669102,35.6538302,139.646493,nyuriks,339581,9,52337373,2017-09-24T19:31:03Z
307669104,35.6452097,139.6579985,etajin,2480327,5,34197578,2015-09-23T05:26:02Z
307669105,35.6456425,139.6588256,U20,1687166,6,48388477,2017-05-04T09:16:00Z
307669107,35.6461378,139.6610671,U20,1687166,5,48388477,2017-05-04T09:16:00Z
307669110,35.64408,139.668763,etajin,2480327,4,34197578,2015-09-23T05:26:02Z
307669111,35.6440823,139.6689736,nyuriks,339581,9,52337373,2017-09-24T19:31:03Z
307669112,35.6442844,139.6562061,etajin,2480327,5,34197578,2015-09-23T05:26:02Z
307669113,35.6446317,139.6568739,etajin,2480327,5,34197578,2015-09-23T05:26:02Z
307669114,35.644097,139.6678939,U20,1687166,7,48388477,2017-05-04T09:16:01Z
307669115,35.6440925,139.668423,U20,1687166,5,48388477,2017-05-04T09:16:01Z
307669116,35.6436259,139.646277,U20,1687166,5,48388477,2017-05-04T09:16:01Z
307669121,35.6442822,139.6670561,etajin,2480327,5,34197578,2015-09-23T05:26:02Z
307669124,35.6441627,139.667494,U20,1687166,6,48388477,2017-05-04T09:16:01Z
307669129,35.6434519,139.6464819,nyuriks,339581,10,52337373,2017-09-24T19:31:04Z
307669130,35.6440843,139.6557591,etajin,2480327,5,34197578,2015-09-23T05:26:02Z
307676081,35.6460633,139.6606104,yoshitk,1003241,5,14661290,2013-01-15T14:33:13Z
307676086,35.6460806,139.660711,yoshitk,1003241,7,14661290,2013-01-15T14:33:12Z
307676100,35.6507197,139.6602839,kiri371,427048,4,7754647,2011-04-03T14:15:16Z
307676106,35.6513795,139.6602585,kiri371,427048,4,7754647,2011-04-03T14:15:42Z
307676111,35.6492653,139.660447,kiri371,427048,3,7754647,2011-04-03T14:15:39Z
307676119,35.6509536,139.6604204,futurumspes,651065,6,16944592,2013-07-14T07:19:41Z
307676122,35.6493827,139.6605116,kiri371,427048,3,7754647,2011-04-03T14:15:46Z
307676124,35.6523308,139.6605397,Nahainec,96268,3,13504560,2012-10-15T12:40:10Z
307676128,35.6549775,139.6598603,nyuriks,339581,6,52337373,2017-09-24T19:31:04Z
307676130,35.6546413,139.6600208,dpp,141243,6,27479077,2014-12-15T11:09:45Z
307676132,35.6545846,139.6601435,dpp,141243,9,27479077,2014-12-15T11:09:45Z
307676135,35.6559269,139.6599206,Nahainec,96268,3,846390,2009-03-22T12:25:37Z
307676137,35.6568628,139.6599206,Nahainec,96268,4,846390,2009-03-22T12:25:37Z
307676139,35.659115,139.659961,futurumspes,651065,6,11514119,2012-05-06T03:47:11Z
307676144,35.6568161,139.6600314,futurumspes,651065,6,11514119,2012-05-06T03:47:11Z
307676147,35.6590748,139.6600669,futurumspes,651065,5,11514119,2012-05-06T03:47:10Z
307676170,35.6596174,139.6600778,tsuguk,1949583,4,27645026,2014-12-23T07:33:21Z
307676187,35.6597855,139.6599705,tsuguk,1949583,3,27645026,2014-12-23T07:33:21Z
307676188,35.6615482,139.6601525,futurumspes,651065,9,11514119,2012-05-06T03:47:10Z
307676190,35.6614694,139.6602587,futurumspes,651065,13,11514119,2012-05-06T03:55:16Z
307676203,35.6632386,139.6604924,dpp,141243,4,13567671,2012-10-20T13:25:37Z
307676219,35.6632515,139.6603896,dpp,141243,3,13567671,2012-10-20T13:25:37Z
307676220,35.6640233,139.6603926,Nahainec,96268,3,3230830,2009-11-27T19:41:09Z
307676221,35.6661791,139.6608855,futurumspes,651065,6,12943844,2012-09-01T16:03:22Z
307676223,35.6677824,139.6611591,futurumspes,651065,6,34348216,2015-09-30T14:19:18Z
307676227,35.6708981,139.6613919,Nahainec,96268,5,333802,2009-04-08T15:42:41Z
307676229,35.6701172,139.6506187,futurumspes,651065,8,12652799,2012-08-08T03:11:32Z
307676230,35.670072,139.6503931,Nahainec,96268,7,3411285,2009-12-20T04:03:42Z
307676232,35.6699718,139.6500873,Nahainec,96268,6,3411285,2009-12-20T04:03:42Z
307677876,35.66907,139.648484,satogm747,775690,7,13040523,2012-09-09T06:11:35Z
307677878,35.6695332,139.6492493,yoshitk,1003241,9,14493962,2013-01-02T00:12:02Z
307677881,35.668233,139.6465801,yoshitk,1003241,8,13893883,2012-11-16T13:03:28Z
307677882,35.6680236,139.6457706,satogm747,775690,7,13040523,2012-09-09T06:11:36Z
307677888,35.66816,139.6460591,satogm747,775690,3,13040523,2012-09-09T06:11:38Z
307677896,35.6682863,139.646568,satogm747,775690,4,13040523,2012-09-09T06:11:36Z
307677897,35.6686111,139.6475323,satogm747,775690,8,13040523,2012-09-09T06:11:36Z
307677898,35.6724086,139.6597791,futurumspes,651065,4,12652799,2012-08-08T03:11:32Z
308923344,35.6705685,139.5695626,techstrom,39534,1,642931,2008-10-31T15:06:12Z
308923345,35.6727602,139.5747399,techstrom,39534,1,642931,2008-10-31T15:06:13Z
308923347,35.6724862,139.5741716,techstrom,39534,1,642931,2008-10-31T15:06:14Z
308923351,35.6720586,139.5730495,techstrom,39534,1,642931,2008-10-31T15:06:15Z
308923354,35.6722376,139.5733597,techstrom,39534,1,642931,2008-10-31T15:06:16Z
308923356,35.6722782,139.5736595,techstrom,39534,1,642931,2008-10-31T15:06:17Z
308925181,35.6730715,139.6215776,damember,336948,10,39965050,2016-06-12T06:10:06Z
308925182,35.6738538,139.6205728,roguish,1059224,9,26407165,2014-10-29T08:58:24Z
308925183,35.6687616,139.6475107,satogm747,775690,8,13040523,2012-09-09T06:11:37Z
308925184,35.6694039,139.6487477,satogm747,775690,4,13040523,2012-09-09T06:11:34Z
308925185,35.6819788,139.6873082,satogm747,775690,4,13215501,2012-09-23T05:09:31Z
308925186,35.6822659,139.6877728,txma25918,955553,4,13551899,2012-10-19T03:21:21Z
308925188,35.6832415,139.6874308,txma25918,955553,4,13551899,2012-10-19T03:21:21Z
308925189,35.681366,139.686661,satogm747,775690,4,13040734,2012-09-09T06:28:46Z
308925192,35.6821624,139.6880349,kiri371,427048,3,7809485,2011-04-09T02:10:06Z
308925193,35.6825067,139.6881084,kiri371,427048,2,7809485,2011-04-09T02:09:53Z
308925195,35.6826963,139.6880074,txma25918,955553,3,13551899,2012-10-19T03:28:40Z
308925196,35.6833763,139.6874807,techstrom,39534,1,642931,2008-10-31T15:16:27Z
308925197,35.6828533,139.6878184,txma25918,955553,4,13551899,2012-10-19T03:21:22Z
308925199,35.6886215,139.6826298,techstrom,39534,4,7233849,2011-02-09T08:41:03Z
308925208,35.6859112,139.6851406,txma25918,955553,5,13551899,2012-10-19T03:28:40Z
308929826,35.7337847,139.6997433,ediyes,1240849,2,35088090,2015-11-04T20:50:44Z
308929827,35.7341923,139.6999626,ediyes,1240849,3,35088090,2015-11-04T20:50:44Z
308929829,35.7251072,139.6950196,Ryo-a,631141,3,13861683,2012-11-13T16:50:15Z
308929830,35.7245895,139.694669,Ryo-a,631141,5,13861683,2012-11-13T16:50:15Z
308929831,35.7088038,139.683955,Ryo-a,631141,3,14086401,2012-11-29T13:23:49Z
308929832,35.6889607,139.6823198,joelheethaar,161485,2,2225771,2009-08-21T17:12:52Z
308929833,35.7240808,139.6942226,Ryo-a,631141,4,13861683,2012-11-13T16:50:15Z
308929834,35.7061188,139.6827502,Ryo-a,631141,4,14086401,2012-11-29T13:23:49Z
308929835,35.7053862,139.6826658,Ryo-a,631141,3,14086401,2012-11-29T13:23:49Z
308929838,35.7024492,139.6823586,Ryo-a,631141,4,14102888,2012-11-30T19:18:47Z
308929841,35.6928958,139.6822055,techstrom,39534,3,7233849,2011-02-09T08:41:03Z
308929851,35.6896325,139.6817731,techstrom,39534,4,7233849,2011-02-09T08:40:53Z
308929863,35.6897956,139.681816,techstrom,39534,3,7233849,2011-02-09T08:41:00Z
308929875,35.6901695,139.6816201,techstrom,39534,4,7233849,2011-02-09T08:40:54Z
308929885,35.6904868,139.6815937,techstrom,39534,3,6819435,2010-12-31T13:06:51Z
308929891,35.692232,139.6818705,techstrom,39534,3,7233849,2011-02-09T08:41:03Z
308929898,35.7017164,139.6825118,Ryo-a,631141,4,14102888,2012-11-30T19:18:47Z
308929899,35.7031547,139.6822836,techstrom,39534,3,7233849,2011-02-09T08:40:54Z
308929903,35.7058915,139.6826216,techstrom,39534,3,7233849,2011-02-09T08:40:58Z
308929921,35.7067667,139.6829208,techstrom,39534,3,7233849,2011-02-09T08:41:03Z
308929926,35.7247228,139.6945433,Ryo-a,631141,3,13861683,2012-11-13T16:50:15Z
308929929,35.7253808,139.6949873,Ryo-a,631141,3,13861683,2012-11-13T16:50:15Z
308929934,35.7338254,139.6996841,ediyes,1240849,5,35088090,2015-11-04T20:50:44Z
308929937,35.7070789,139.6831799,Ryo-a,631141,4,14086401,2012-11-29T13:23:49Z
308929941,35.7345968,139.7002139,yasu747,105009,2,3105299,2009-11-13T12:02:34Z
308929942,35.7354132,139.7009381,ediyes,1240849,3,35088090,2015-11-04T20:50:44Z
308929943,35.7366454,139.7023373,ediyes,1240849,3,35088090,2015-11-04T20:50:44Z
308929947,35.7372571,139.7029731,yasu747,105009,3,3105299,2009-11-13T12:02:33Z
308929953,35.7389929,139.7049112,yasu747,105009,3,3105283,2009-11-13T12:00:43Z
308929969,35.7401344,139.7059413,techstrom,39534,1,642931,2008-10-31T15:41:46Z
308929976,35.74091,139.7065955,yasu747,105009,2,3105283,2009-11-13T12:00:43Z
308929983,35.7422717,139.7076615,yasu747,105009,3,3105283,2009-11-13T12:00:43Z
308929992,35.7422472,139.7076901,futurumspes,651065,3,53257485,2017-10-26T08:57:03Z
308929994,35.7434924,139.7081622,Ryo-a,631141,2,13219721,2012-09-23T13:04:41Z
308929995,35.7473945,139.7082873,Ryo-a,631141,4,13219721,2012-09-23T13:04:40Z
308929996,35.7488382,139.7084221,Ryo-a,631141,3,13219721,2012-09-23T13:04:41Z
308929997,35.749432,139.7088615,Ryo-a,631141,3,13219721,2012-09-23T13:04:41Z
308929998,35.7495594,139.7090828,yasu747,105009,2,3105239,2009-11-13T11:54:15Z
308929999,35.7496398,139.7093965,yasu747,105009,2,3105239,2009-11-13T11:54:15Z
308930000,35.749686,139.709732,yasu747,105009,2,3105231,2009-11-13T11:52:03Z
308930009,35.7497237,139.7104969,yasu747,105009,2,3105231,2009-11-13T11:52:03Z
308930010,35.7496673,139.7122342,yasu747,105009,2,3105231,2009-11-13T11:52:03Z
308930013,35.7342455,139.6999097,yasu747,105009,4,3105299,2009-11-13T12:02:33Z
308930014,35.734633,139.7001383,ediyes,1240849,5,35088090,2015-11-04T20:50:44Z
308930015,35.7354525,139.7008815,ediyes,1240849,5,35088090,2015-11-04T20:50:44Z
308930016,35.7366861,139.7022691,ediyes,1240849,5,35088090,2015-11-04T20:50:44Z
308930018,35.7373054,139.7029068,Ryo-a,631141,5,13214727,2012-09-23T01:24:02Z
308930019,35.7395523,139.7053534,yasu747,105009,4,3105283,2009-11-13T12:00:43Z
308930020,35.7401805,139.7059041,yasu747,105009,3,3105283,2009-11-13T12:00:43Z
308930021,35.7417593,139.7071917,yasu747,105009,3,3105283,2009-11-13T12:00:43Z
308930036,35.7495855,139.7129082,yasu747,105009,3,3105231,2009-11-13T11:52:03Z
308930039,35.7493808,139.7144431,Yu_stl,619933,8,45024876,2017-01-09T12:05:18Z
308931173,35.7409422,139.7065473,yasu747,105009,2,3105283,2009-11-13T12:00:43Z
308931174,35.7390328,139.704847,yasu747,105009,3,3105283,2009-11-13T12:00:43Z
309035513,35.6590994,139.682723,ikiya,69966,16,9596277,2011-10-19T02:59:46Z
309035514,35.6591685,139.6823485,ikiya,69966,11,3138187,2009-11-17T02:33:37Z
309035515,35.6592344,139.6819409,ikiya,69966,11,9589719,2011-10-18T10:09:27Z
309035516,35.6592876,139.6816965,Nahainec,96268,10,868668,2009-03-29T11:01:17Z
309035517,35.659441,139.681439,Nahainec,96268,18,868668,2009-03-29T11:01:17Z
309035518,35.6595317,139.6813618,Nahainec,96268,10,868668,2009-03-29T11:01:17Z
309035519,35.6596154,139.6812846,Nahainec,96268,10,868668,2009-03-29T11:01:17Z
309035520,35.6596642,139.6812245,Nahainec,96268,10,868668,2009-03-29T11:01:17Z
309035521,35.6596991,139.6811301,Nahainec,96268,10,868668,2009-03-29T11:01:17Z
309035522,35.6597897,139.6808897,Nahainec,96268,10,868668,2009-03-29T11:01:17Z
309035523,35.6600896,139.6800915,Nahainec,96268,10,868668,2009-03-29T11:01:17Z
309035524,35.6605917,139.6790615,Nahainec,96268,10,868668,2009-03-29T11:01:17Z
309035526,35.6589072,139.6838537,ikiya,69966,6,9596277,2011-10-19T02:59:46Z
309035577,35.659144,139.6811954,higa4,162590,10,6818232,2010-12-31T16:38:17Z
309035579,35.6591222,139.6811365,higa4,162590,9,6818232,2010-12-31T16:38:10Z
309035581,35.6591846,139.6809486,higa4,162590,9,6818232,2010-12-31T16:38:10Z
309035583,35.6592866,139.6804532,ikiya,69966,9,9596277,2011-10-19T02:59:46Z
309035702,35.6597709,139.680136,higa4,162590,3,6818232,2010-12-31T16:38:16Z
309035703,35.6601035,139.6794649,ikiya,69966,2,646468,2008-11-01T05:12:39Z
309035704,35.660243,139.6791645,ikiya,69966,2,646468,2008-11-01T05:12:39Z
309035705,35.6599808,139.6790205,higa4,162590,3,6818232,2010-12-31T16:38:15Z
309035708,35.6598575,139.6788067,higa4,162590,3,6818232,2010-12-31T16:38:15Z
309035709,35.6598807,139.6784888,higa4,162590,3,6818232,2010-12-31T16:38:18Z
309036283,35.6593354,139.6813337,higa4,162590,9,6818232,2010-12-31T16:38:10Z
309037069,35.6606128,139.6790239,higa4,162590,8,6818232,2010-12-31T16:38:15Z
309037150,35.6612342,139.678998,MAPconcierge,27099,12,10996097,2012-03-16T08:52:32Z
309037165,35.6640905,139.6788243,higa4,162590,53,6818232,2010-12-31T16:07:05Z
309037224,35.6637228,139.6808983,ikiya,69966,43,673145,2008-11-04T09:31:41Z
309037225,35.6638222,139.6806343,yoshitk,1003241,44,14821360,2013-01-28T12:46:50Z
309037226,35.6638738,139.680435,yoshitk,1003241,45,14821360,2013-01-28T12:46:49Z
309037229,35.6640362,139.679703,higa4,162590,47,6818232,2010-12-31T16:07:02Z
309037373,35.6631486,139.6839617,yoshitk,1003241,45,14821360,2013-01-28T12:46:50Z
309037375,35.6630712,139.6826757,higa4,162590,30,6818232,2010-12-31T16:07:03Z
309037376,35.6631051,139.6824189,yoshitk,1003241,29,14821360,2013-01-28T12:46:50Z
309037377,35.6632686,139.6819606,higa4,162590,49,6818232,2010-12-31T16:07:06Z
309037416,35.6611566,139.6813961,Nahainec,96268,7,749571,2009-03-07T11:45:24Z
309037417,35.6597346,139.681036,Nahainec,96268,12,868668,2009-03-29T11:01:17Z
309037497,35.6606614,139.6790333,higa4,162590,9,6818232,2010-12-31T16:38:16Z
309037503,35.6638731,139.6756916,MAPconcierge,27099,2,646519,2008-11-01T05:32:16Z
309037504,35.6637197,139.6757174,MAPconcierge,27099,2,646519,2008-11-01T05:32:16Z
309037505,35.663622,139.6757345,MAPconcierge,27099,2,646519,2008-11-01T05:32:16Z
309037506,35.6635465,139.6757443,ikiya,69966,3,9560625,2011-10-15T05:23:09Z
309037507,35.6635066,139.6756461,ikiya,69966,3,9560625,2011-10-15T05:23:09Z
309037508,35.6634801,139.6755629,ikiya,69966,3,9560625,2011-10-15T05:23:09Z
309037509,35.6634597,139.6755426,ikiya,69966,3,9560625,2011-10-15T05:23:09Z
309037510,35.663414,139.6755317,ikiya,69966,3,9560625,2011-10-15T05:23:09Z
309037513,35.660752,139.6812937,Nahainec,96268,6,749571,2009-03-07T11:45:24Z
309037516,35.664043,139.675164,dpp,141243,21,27479155,2014-12-15T11:13:27Z
309037518,35.6608206,139.6787427,ikiya,69966,2,9560472,2011-10-15T04:19:07Z
309037519,35.6606447,139.6787529,ikiya,69966,2,9560472,2011-10-15T04:19:07Z
309037520,35.6606519,139.6789792,ikiya,69966,2,9560472,2011-10-15T04:19:07Z
309037521,35.6608247,139.6788699,ikiya,69966,2,9560472,2011-10-15T04:19:07Z
309037523,35.6637453,139.6749893,ikiya,69966,15,9643931,2011-10-24T14:25:31Z
309037525,35.6634128,139.6747561,Nahainec,96268,14,868668,2009-03-29T10:45:16Z
309037526,35.6632641,139.674675,ikiya,69966,17,9643931,2011-10-24T14:25:31Z
309037527,35.6628155,139.6744001,higa4,162590,15,6818232,2010-12-31T15:38:53Z
